Date,Time,Year,Month,Day,DOW,DOW.Name,MaxT,MeanT,MinT,RH,AH,ph,sh,pm25,pm10,o3,no2,so2,co,Rain
4/6/2009,155,2009,6,4,3,Thursday,31.65714286,28.50178571,25.04285714,77.37619048,21.57451603,0,1,9.95,16.04803,16.93333,16.60966,16.53831,0.3447917,0
5/6/2009,156,2009,6,5,4,Friday,33.42857143,30.06607143,27.44285714,71.59404762,21.73140911,0,1,12.58472,21.86111,11.98125,13.96877,14.06632,0.3124306,0
6/6/2009,157,2009,6,6,5,Saturday,33.8,29.95892857,26.45714286,73.16904762,22.08139313,0,1,11.9875,20.58333,13.68333,14.39836,14.5662,0.2989583,0
7/6/2009,158,2009,6,7,6,Sunday,32.18571429,27.8625,25.37142857,82.75952381,22.28183419,0,1,17.59028,25.05556,9.163889,21.42303,11.22037,0.495625,0.3
8/6/2009,159,2009,6,8,0,Monday,32.77142857,29.0297619,25.12857143,75.51666667,21.67071673,0,1,23.52639,31.9213,14.05625,22.57623,20.65408,0.5208333,0
9/6/2009,160,2009,6,9,1,Tuesday,33.55714286,29.81547619,26.68571429,74.77857143,22.39287937,0,1,16.72917,24.30556,13.66597,17.41175,14.06157,0.301875,0
10/6/2009,161,2009,6,10,2,Wednesday,33.98571429,30.41369048,26.82857143,72.70952381,22.48724407,0,1,13.475,20.59028,15.60139,17.99268,12.26794,0.2989583,0
11/6/2009,162,2009,6,11,3,Thursday,33.98571429,30.11428571,26.6,73.06785714,22.2365037,0,1,13.375,20.73148,18.65486,18.9662,11.06703,0.3334722,0
12/6/2009,163,2009,6,12,4,Friday,33.82857143,29.01369048,25.6,79.23452381,22.71770525,0,1,16.23472,25.95718,16.14514,19.72794,9.795339,0.3797222,0
13/6/2009,164,2009,6,13,5,Saturday,31.92857143,27.50654762,24.27142857,84.00833333,22.17987703,0,1,13.2,21.2963,9.070139,21.83055,11.46119,0.4430556,0
14/6/2009,165,2009,6,14,6,Sunday,32.12857143,28.29880952,24.6,79.34166667,21.87846478,0,1,19.875,28.97685,11.52708,19.12586,14.41978,0.5974305,5.8
15/6/2009,166,2009,6,15,0,Monday,32.18571429,28.54880952,25.25714286,79.89523809,22.33413403,0,1,16.74306,24.60185,11.72222,20.23898,17.55283,0.4816667,5
16/6/2009,167,2009,6,16,1,Tuesday,31.22857143,28.62559524,25.08571429,78.43095238,22.01688834,0,1,19.54861,26.79109,13.94583,22.10568,14.78611,0.4670833,0
17/6/2009,168,2009,6,17,2,Wednesday,33.74285714,30.08869048,27.25714286,72.90119048,22.15517717,0,1,12.98056,19.67303,14.07986,17.33171,9.298264,0.4754167,0
18/6/2009,169,2009,6,18,3,Thursday,33.91428571,30.16488095,26.94285714,71.72619048,21.88784741,0,1,12.58056,20.76389,15.69653,16.64673,9.266055,0.3955556,0
19/6/2009,170,2009,6,19,4,Friday,32.74285714,29.68095238,26.9,74.17380952,22.05076632,0,1,12.92083,21.92188,12.42431,17.88107,11.01737,0.4267361,0
20/6/2009,171,2009,6,20,5,Saturday,33.25714286,29.2047619,25.85714286,76.78928571,22.24648938,0,1,15.10417,24.87657,14.54375,19.23287,10.13047,0.4426389,0
21/6/2009,172,2009,6,21,6,Sunday,32.67142857,28.67738095,25.75714286,80.40952381,22.63613537,0,1,12.76667,21.73958,12.37778,16.37674,10.70833,0.3972917,0
22/6/2009,173,2009,6,22,0,Monday,31.62857143,28.39404762,25.48571429,79.68809524,22.08871116,0,1,15.74722,25.00752,10.39653,19.3292,14.31809,0.4776389,0
23/6/2009,174,2009,6,23,1,Tuesday,32.98571429,28.18392857,25.08571429,81.82380952,22.42149425,0,1,17.54861,28.06018,9.734028,21.11473,12.46231,0.6078472,0
24/6/2009,175,2009,6,24,2,Wednesday,28.17142857,26.02440476,24.32857143,90.11904762,21.9190233,0,1,23.72222,34.38426,6.629861,24.92992,15.46027,0.6594445,2.1
25/6/2009,176,2009,6,25,3,Thursday,32.87142857,28.60535714,24.61428571,77.22142857,21.65344439,0,1,20.18611,28.97454,16.26528,21.06065,11.72673,0.398125,0
26/6/2009,177,2009,6,26,4,Friday,33.34285714,28.74404762,25.5,77.96666667,22.02839486,0,1,18.075,27.59433,14.41597,23.72289,13.73554,0.3772222,0.3
27/6/2009,178,2009,6,27,5,Saturday,31.48571429,27.66428571,24.27142857,80.39047619,21.40966885,0,1,21.70139,32.06018,11.56667,23.72204,16.32576,0.499375,3
28/6/2009,179,2009,6,28,6,Sunday,32.44285714,28.22440476,24.8,80.56428571,22.12533611,0,1,17.91667,26.52951,15.59306,20.22513,13.06273,0.3830556,0
29/6/2009,180,2009,6,29,0,Monday,32.07142857,27.35357143,24.17142857,81.65,21.37641803,0,0,21.08889,29.86359,13.89375,25.04251,16.03266,0.3754861,2.8
30/6/2009,181,2009,6,30,1,Tuesday,33.17142857,28.61607143,24.41428571,75.48809524,21.17980265,0,0,16.07639,25.33796,19.07778,23.03123,10.37361,0.3040278,0
1/7/2009,182,2009,7,1,2,Wednesday,31.725,28.30052083,25.0625,76.540625,21.10808321,0,0,14.25417,20.28935,14.97153,25.44642,18.37109,0.3538889,2.4
2/7/2009,183,2009,7,2,3,Thursday,31.925,27.446875,24.725,82.4125,21.68720572,0,0,14.25694,21.85706,12.92431,24.12529,9.852104,0.5029861,5.3
3/7/2009,184,2009,7,3,4,Friday,32.2,28.54010417,24.875,76.128125,21.27099427,0,0,14.52778,23.86574,14.86597,18.31629,10.43106,0.4682639,0
4/7/2009,185,2009,7,4,5,Saturday,32.7625,29.42083333,26.7,73.68645833,21.59939857,0,0,15.04861,24.48611,19.02361,16.88816,7.783712,0.4271528,0.3
5/7/2009,186,2009,7,5,6,Sunday,31.5625,27.19947917,23.2875,83.62916667,21.70933324,0,0,11.46806,18.54109,11.92153,16.35036,6.391534,0.4511805,21
6/7/2009,187,2009,7,6,0,Monday,30.025,26.24010417,23.625,85.77916667,21.11535774,0,1,18.775,26.83102,10.38472,21.14932,13.25757,0.5611111,15.3
7/7/2009,188,2009,7,7,1,Tuesday,30.9,27.11458333,24.45,84.08125,21.72466673,0,0,23.35833,31.66667,8.095833,22.19304,11.55962,0.6759722,4.4
8/7/2009,189,2009,7,8,2,Wednesday,31.2625,27.56822917,24.5375,83.109375,22.01713882,0,0,24.8618,34.62963,9.238889,25.20161,12.02057,0.620625,0
9/7/2009,190,2009,7,9,3,Thursday,32.175,27.79583333,25.275,82.85520833,22.22610336,0,0,22.14167,33.36467,9.967361,26.17269,9.556355,0.5455555,0.4
10/7/2009,191,2009,7,10,4,Friday,31.1375,27.4234375,24.8,84.33645833,22.16485909,0,0,26.9375,38.23611,9.855556,29.07655,11.57273,0.6330556,5.5
11/7/2009,192,2009,7,11,5,Saturday,31.475,27.49583333,24.45,81.759375,21.57340509,0,0,24.27083,34.57407,14.77569,24.53674,12.38555,0.5729167,17.6
12/7/2009,193,2009,7,12,6,Sunday,30.7125,27.71458333,24.275,78.76770833,21.03557439,0,0,28.45139,38.42593,18.48055,20.8572,10.36678,0.5305555,0
13/7/2009,194,2009,7,13,0,Monday,31.75,28.63385417,25.4625,70.69895833,19.85541329,0,0,15.60556,26.16782,22.96806,21.22614,11.42784,0.3679167,0
14/7/2009,195,2009,7,14,1,Tuesday,31.925,28.76510417,25.625,71.78958333,20.30650364,0,0,15.95833,26.30432,28.98472,24.51066,9.399242,0.3254167,13.1
15/7/2009,196,2009,7,15,2,Wednesday,30.2,27.31354167,22.5,79.18541667,20.68551907,0,0,20.36111,29.23206,20.94861,30.40417,10.80038,0.4654167,7.3
16/7/2009,197,2009,7,16,3,Thursday,31.5625,28.92447917,26.375,74.81041667,21.3454303,0,0,18.62083,30.125,22.63542,22.00455,10.13142,0.3993056,0
17/7/2009,198,2009,7,17,4,Friday,32.025,29.19375,26.6,75.840625,21.95852766,0,0,22.86111,36.16204,23.48472,23.22349,11.78078,0.3938889,0
18/7/2009,199,2009,7,18,5,Saturday,31.625,28.74166667,26.55,78.82916667,22.26918221,0,0,23.40972,36.18056,21.25833,24.2428,9.604125,0.4234722,0
19/7/2009,200,2009,7,19,6,Sunday,31.525,28.35,25.9,79.25520833,21.91588986,0,0,22.09722,34.00694,23.94444,23.70867,11.38831,0.4826389,4.2
20/7/2009,201,2009,7,20,0,Monday,32.95,29.13854167,25.8375,75.69791667,21.85156945,0,0,22.80556,35.74653,16.55556,23.84491,11.8001,0.5125,0
21/7/2009,202,2009,7,21,1,Tuesday,32.875,29.7,27.0125,74.265625,22.10082716,0,0,17.42361,29.73148,18.51875,19.3697,10.48819,0.4345833,5.7
22/7/2009,203,2009,7,22,2,Wednesday,29.2125,26.54791667,22.875,82.36770833,20.62507986,0,0,22.18333,33.34722,12.16181,26.46839,16.29123,0.5402778,17.7
23/7/2009,204,2009,7,23,3,Thursday,32.5125,28.7765625,24.9625,73.10729167,20.69213448,0,0,25.86111,38.50324,16.77361,26.89849,15.81271,0.5768055,24.4
24/7/2009,205,2009,7,24,4,Friday,29.075,26.97395833,23.25,81.64375,20.93168298,0,0,16.375,24.84583,12.03125,23.34701,12.38725,0.5080556,0.1
25/7/2009,206,2009,7,25,5,Saturday,31.7375,28.69635417,25.275,75.746875,21.3456743,0,0,16.9625,26.6375,14.18611,24.50366,12.8803,0.5197917,0
26/7/2009,207,2009,7,26,6,Sunday,31.65,28.42291667,24.475,74.56041667,20.70005884,0,0,18.91667,26.1375,20.07083,23.64954,18.74057,0.5180556,0
27/7/2009,208,2009,7,27,0,Monday,30.025,26.60208333,22.95,83.540625,20.98167901,0,0,11.63889,18.81771,8.725,22.86838,13.41343,0.3738889,16.3
28/7/2009,209,2009,7,28,1,Tuesday,32.2375,27.9421875,23.775,75.30833333,20.36462338,0,0,14.14722,24.53287,11.01458,23.28901,15.7984,0.5119445,0
29/7/2009,210,2009,7,29,2,Wednesday,31.8875,28.82864583,25.975,68.91354167,19.56061726,0,0,11.4375,23.58333,14.74583,18.75825,9.721212,0.379375,0
30/7/2009,211,2009,7,30,3,Thursday,31.6875,28.2796875,24.6125,73.084375,20.13201334,0,0,19.97222,34.01852,23.5,23.34611,8.642256,0.4190278,0
31/7/2009,212,2009,7,31,4,Friday,31.8375,28.51666667,25.3375,70.43229167,19.65441233,0,0,22.57639,36.27778,30.20555,25.4077,9.8508,0.3805556,0
1/8/2009,213,2009,8,1,5,Saturday,31.4875,28.72916667,25.9375,70.11875,19.79509484,0,0,21.89583,34.19907,33.47083,22.51557,10.75455,0.37875,0
2/8/2009,214,2009,8,2,6,Sunday,31.9375,28.9078125,25.9,70.49583333,20.09617008,0,0,25.73611,36.95833,36.91389,21.61065,10.80265,0.4213889,0
3/8/2009,215,2009,8,3,0,Monday,32.125,29.02552083,26.2375,69.51145833,19.94289083,0,0,23.70833,37.05192,36.54583,21.35617,11.30135,0.4195139,0
4/8/2009,216,2009,8,4,1,Tuesday,32.1625,29.02291667,26.125,71.5875,20.53557603,0,0,26.61806,43.08854,40.2625,24.14044,11.29167,0.44375,0
5/8/2009,217,2009,8,5,2,Wednesday,30.7875,28.20729167,26.1125,75.84375,20.80948724,0,0,27.54722,44.63484,22.40833,29.64566,10.71309,0.5177778,0.1
6/8/2009,218,2009,8,6,3,Thursday,33.075,29.13541667,25.15,72.32708333,20.87500997,0,0,48.90972,67.13889,23.35903,30.49428,13.42037,0.7361805,0
7/8/2009,219,2009,8,7,4,Friday,32.1875,28.9453125,26.975,78.00625,22.2825026,0,0,26.61667,41.42072,21.19306,26.73182,9.715614,0.4368055,8.6
8/8/2009,220,2009,8,8,5,Saturday,32.3,28.82708333,25.9375,77.21875,21.91602732,0,0,39.61805,54.73032,20.12986,28.89078,10.49356,0.6107639,0
9/8/2009,221,2009,8,9,6,Sunday,32.7125,28.95677083,26.225,77.10833333,22.03976149,0,0,30.70833,42.27083,24.35139,24.73788,11.69815,0.5745834,24.3
10/8/2009,222,2009,8,10,0,Monday,30.3,26.78333333,23.075,82.46354167,20.92013334,1,0,22.08333,32.07813,11.64583,30.08144,26.85597,0.5875,1
11/8/2009,223,2009,8,11,1,Tuesday,32.375,28.715625,25.4375,78.62083333,22.17882229,0,0,28.76528,39.03249,17.7007,27.88225,16.3508,0.5748611,0
12/8/2009,224,2009,8,12,2,Wednesday,33.0875,29.31927083,26.6375,76.28020833,22.23681949,0,0,17.29861,28.17593,15.36319,21.79718,9.30442,0.4583333,0
13/8/2009,225,2009,8,13,3,Thursday,32.9625,29.5671875,26.875,74.47916667,22.00559235,0,0,18.07222,31.30093,15.86667,18.81162,10.60521,0.3522222,0
14/8/2009,226,2009,8,14,4,Friday,32.7625,28.92239583,26.05,77.53645833,22.12070359,0,0,23.975,36.43982,17.0507,24.02083,8.27035,0.5015278,0
15/8/2009,227,2009,8,15,5,Saturday,30.625,27.02760417,24.9375,84.78541667,21.80163122,0,0,25.77083,38.89352,7.968056,29.28447,10.53333,0.6561111,7
16/8/2009,228,2009,8,16,6,Sunday,32.35,27.675,24.95,80.9625,21.57470653,0,0,18.13889,25.63021,13.04931,22.44524,12.01894,0.6313195,0.7
17/8/2009,229,2009,8,17,0,Monday,31.2125,27.58333333,24.7,81.43928571,21.59265189,0,0,19.52014,27.20833,8.405556,23.88981,19.5713,0.539375,0
18/8/2009,230,2009,8,18,1,Tuesday,32.575,28.67447917,24.95,74.61458333,21.0015364,0,0,17.40833,26.52538,12.58611,21.06768,11.66922,0.4427083,0
19/8/2009,231,2009,8,19,2,Wednesday,32.2,28.94166667,25.9875,71.33854167,20.37389933,0,0,17.55,27.50949,11.95764,18.98405,11.51785,0.3408333,0
20/8/2009,232,2009,8,20,3,Thursday,32.075,27.9203125,24.775,76.396875,20.63419737,0,0,18.63194,30.53056,11.30694,23.93068,14.32576,0.3943056,0
21/8/2009,233,2009,8,21,4,Friday,30.425,26.81614583,23.8625,83.07395833,21.1132866,0,0,25.54167,36.3168,6.415278,29.80164,12.22883,0.5356944,0.1
22/8/2009,234,2009,8,22,5,Saturday,32.9,28.7890625,24.1625,72.290625,20.47493749,0,0,23.44722,37.11898,20.97292,22.56818,11.88476,0.3852083,35.5
23/8/2009,235,2009,8,23,6,Sunday,29.675,26.07604167,23.425,86.471875,21.09252193,0,0,19.35278,26.6713,13.23819,24.73872,15.86088,0.3288195,15.5
24/8/2009,236,2009,8,24,0,Monday,30.9625,27.41145833,23.9,78.73125,20.67813791,0,0,19.52153,27.75346,15.29167,23.42994,12.81641,0.3646528,4.5
25/8/2009,237,2009,8,25,1,Tuesday,31.725,27.66927083,23.2125,76.22916667,20.30703121,0,0,14.26181,21.02859,12.84653,24.46932,14.65812,0.3451389,0.1
26/8/2009,238,2009,8,26,2,Wednesday,31.1125,27.209375,24.2375,80.07395833,20.79782125,0,0,17.14028,24.80451,12.02083,28.88523,12.99389,0.3893056,32.8
27/8/2009,239,2009,8,27,3,Thursday,28.9625,26.51197917,23.375,85.78333333,21.43755968,0,0,12.86111,20.1985,9.914583,22.45606,8.967929,0.4222222,17
28/8/2009,240,2009,8,28,4,Friday,30.3125,26.99114583,23.4125,79.66354167,20.4434281,0,0,9.824306,17.17882,13.29722,20.04545,12.26204,0.3561111,1
29/8/2009,241,2009,8,29,5,Saturday,32.425,28.8734375,25.825,75.01354167,21.34399159,0,0,15.39306,24.21991,18.78472,22.40644,10.45551,0.4149306,0
30/8/2009,242,2009,8,30,6,Sunday,28.425,26.13177083,23.675,87.46979167,21.40218976,0,0,18.93056,26.0625,11.92917,23.17462,11.24491,0.4561111,29.6
31/8/2009,243,2009,8,31,0,Monday,31.4625,27.70364583,24.825,83.71041667,22.34208063,0,0,27.875,37.33194,14.59722,22.14659,12.0729,0.5099306,0
1/9/2009,244,2009,9,1,1,Tuesday,30.4625,25.5296875,23.3625,88.76770833,21.00266764,0,1,17.60278,25.61204,8.822223,19.91511,4.319703,0.5396528,2.1
2/9/2009,245,2009,9,2,2,Wednesday,31.5625,27.48229167,23.2625,77.66770833,20.47853107,0,0,20.70695,29.37083,14.72917,24.12323,14.80322,0.5745834,0
3/9/2009,246,2009,9,3,3,Thursday,32.4875,28.87395833,25.9125,76.98854167,21.90654733,0,0,25.625,35.52917,21.88611,23.0571,11.26397,0.4802083,0
4/9/2009,247,2009,9,4,4,Friday,31.8125,28.646875,25.7125,79.75833333,22.41549822,0,0,28.38472,39.19676,17.60555,24.71136,12.29432,0.4565278,2.5
5/9/2009,248,2009,9,5,5,Saturday,31.475,28.24270833,24.6,75.21770833,20.67776537,0,1,15.43819,22.14074,15.62917,20.49785,15.41178,0.3852083,0
6/9/2009,249,2009,9,6,6,Sunday,28.0625,26.40833333,24.2375,84.728125,21.05244966,0,1,16.875,24.31944,10.58403,22.53843,13.61961,0.50625,3.9
7/9/2009,250,2009,9,7,0,Monday,31.5,28.50052083,25.6375,78.27395833,21.82331984,0,1,22.32083,33.66204,16.31389,21.36528,13.95429,0.441875,0
8/9/2009,251,2009,9,8,1,Tuesday,31.475,28.91822917,26.6125,77.525,22.11241896,0,1,27.32639,43.5125,19.45417,27.46368,13.42694,0.3970833,0
9/9/2009,252,2009,9,9,2,Wednesday,32.575,29.38020833,26.8625,73.25833333,21.42665136,0,1,29.58194,41.9375,20.09792,26.83333,9.304377,0.4373611,0
10/9/2009,253,2009,9,10,3,Thursday,32.2875,29.04010417,25.9,77.12708333,22.14528545,0,1,27.43056,37.3537,17.28472,23.17033,9.909091,0.4475695,0
11/9/2009,254,2009,9,11,4,Friday,30.75,27.27447917,24.7875,84.409375,22.00268143,0,1,25.14583,34.66759,8.539583,27.67921,11.16742,0.4985417,5.2
12/9/2009,255,2009,9,12,5,Saturday,32.6625,28.92239583,25.5,79.11458333,22.57091554,0,1,32.79861,45.89583,18.24861,21.02773,13.18826,0.5577778,0
13/9/2009,256,2009,9,13,6,Sunday,32.325,29.3,26.4125,76.48645833,22.2736359,0,1,30.96528,42.55833,21.03611,17.85021,13.17291,0.4456944,0.6
14/9/2009,257,2009,9,14,0,Monday,33.2625,29.21197917,25.5125,74.20208333,21.50541273,0,0,22.86806,37.15694,18.96667,18.94848,10.74093,0.4483333,0
15/9/2009,258,2009,9,15,1,Tuesday,32.5875,29.19427083,25.975,75.87916667,21.97030793,0,0,51.64583,69.25926,22.76805,22.90909,11.36742,0.6234722,0
16/9/2009,259,2009,9,16,2,Wednesday,32.7,28.50729167,24.7,76.59791667,21.36394401,0,0,39.2875,52.01898,20.90833,23.59503,9.026246,0.65125,1.6
17/9/2009,260,2009,9,17,3,Thursday,29.575,27.2515625,25.125,80.98854167,21.08436067,0,0,28.33542,38.41574,9.884027,25.0991,10.8873,0.6546528,0
18/9/2009,261,2009,9,18,4,Friday,29.725,26.1734375,23.4125,87.390625,21.43243227,0,0,18.80833,26.28426,9.966666,25.941,7.906902,0.5745139,63
19/9/2009,262,2009,9,19,5,Saturday,28.0625,25.80364583,23.6,87.21875,20.95426786,0,0,23.80278,35.25417,5.31875,24.79356,16.34848,0.7315278,2.6
20/9/2009,263,2009,9,20,6,Sunday,32.3625,28.27760417,24.7125,77.34479167,21.30312308,0,0,20.51389,29.1625,12.61319,19.22769,11.27917,0.42625,0
21/9/2009,264,2009,9,21,0,Monday,32.275,27.69010417,24.4875,81.77604167,21.80958562,1,0,23.27778,33.2375,14.31111,20.14811,8.804762,0.4266667,1.9
22/9/2009,265,2009,9,22,1,Tuesday,31.175,27.29947917,24.4625,82.05,21.41719323,0,0,26.81944,37.90718,14.13194,25.458,10.99735,0.4990972,12.1
23/9/2009,266,2009,9,23,2,Wednesday,32.2,28.38697917,24.6125,76.19166667,21.11141719,0,0,28.46528,39.9125,14.50069,31.01352,17.50379,0.5077778,0
24/9/2009,267,2009,9,24,3,Thursday,31.2375,27.59427083,23.5875,78.53333333,20.83473284,0,0,20.93056,30.55417,10.84861,24.7875,15.4577,0.4138195,0
25/9/2009,268,2009,9,25,4,Friday,32.45,28.94010417,25.65,73.85104167,21.08963327,0,0,39.77083,52.31991,18.325,25.13603,12.18826,0.5659722,0
26/9/2009,269,2009,9,26,5,Saturday,32.7875,29.40364583,25.55,71.74166667,21.0097619,0,0,32.70833,45.84583,20.41528,25.49962,11.85711,0.4836111,0
27/9/2009,270,2009,9,27,6,Sunday,32.625,29.3125,26.7125,72.8125,21.21817222,0,0,37.375,49.24166,21.325,27.45745,15.41629,0.5410417,0
28/9/2009,271,2009,9,28,0,Monday,32.575,29.44947917,26.4,72.321875,21.23236952,0,0,31.31944,42.88102,19.21944,25.00319,13.47222,0.4158333,7.3
29/9/2009,272,2009,9,29,1,Tuesday,31.775,28.63125,24.725,71.53020833,20.08600217,0,0,16.66319,26.41878,13.99792,24.94659,17.33381,0.3138889,5.9
30/9/2009,273,2009,9,30,2,Wednesday,32.4,28.66927083,24.4375,75.63541667,21.28280947,0,0,50.23611,65.57963,17.45833,27.94811,16.55074,0.5744445,0.9
1/10/2009,274,2009,10,1,3,Thursday,29.78888889,27.84270833,24.96666667,80.16458333,21.55977724,0,1,30.21875,38.84687,15.27431,28.34453,18.40366,0.4475,0.7
2/10/2009,275,2009,10,2,4,Friday,33.21111111,28.70416667,26.14444444,76.08611111,21.45040376,0,0,42.14583,55.00834,27.19514,28.60577,9.523106,0.6038194,3.5
3/10/2009,276,2009,10,3,5,Saturday,31.13333333,26.87037037,24.86666667,86.73518519,22.10997601,0,0,29.52083,41.8588,9.481944,29.62661,6.968802,0.5534028,6.5
4/10/2009,277,2009,10,4,6,Sunday,31.84444444,27.5087963,24.32222222,79.19537037,20.9117953,0,0,13.86042,19.44977,18.16805,24.52769,13.9564,0.3425,1.4
5/10/2009,278,2009,10,5,0,Monday,30.71111111,27.55555556,24.64444444,80.92314815,21.42305028,0,0,12.23889,21.12905,9.377778,24.40905,14.76433,0.329375,14.8
6/10/2009,279,2009,10,6,1,Tuesday,29.97777778,27.58055556,23.43333333,79.27407407,21.01538328,0,0,15.13819,26.25324,8.523611,26.63535,12.8915,0.355,0.4
7/10/2009,280,2009,10,7,2,Wednesday,32.9,28.7212963,24.03333333,72.06666667,20.33625825,0,0,15.4875,26.02083,13.91042,21.04846,15.79904,0.2973611,0
8/10/2009,281,2009,10,8,3,Thursday,30.43333333,26.66712963,23.48888889,86.10185185,21.70300165,0,0,17.20417,27.50833,4.432639,26.20911,13.46839,0.3936806,7
9/10/2009,282,2009,10,9,4,Friday,33.34444444,29.26296296,25.06666667,72.56388889,21.08894781,0,0,20.10278,31.37037,12.24583,23.74997,15.29583,0.4268056,0
10/10/2009,283,2009,10,10,5,Saturday,31.15555556,27.90462963,23.67777778,81.68055556,22.04224689,0,0,19.29861,30.52361,9.054861,23.88079,9.093224,0.3333333,4.1
11/10/2009,284,2009,10,11,6,Sunday,32.82222222,29.29537037,25.66666667,74.06759259,21.56384598,0,0,21.77083,35.2375,19.21458,20.35556,9.889394,0.2988195,0
12/10/2009,285,2009,10,12,0,Monday,30.91111111,27.18935185,24.42222222,84.66018518,21.96468976,0,0,22.52778,37.20833,9.013194,26.22601,9.008839,0.3720139,8.3
13/10/2009,286,2009,10,13,1,Tuesday,30.87777778,27.42268518,24.67777778,81.90833333,21.52584524,0,0,15.03472,23.20833,14.9875,28.04336,15.17541,0.2666667,0
14/10/2009,287,2009,10,14,2,Wednesday,30.83333333,27.075,24.38888889,83.60648148,21.55484332,0,0,14.76944,22.6375,11.39514,32.23068,11.23367,0.3523611,0
15/10/2009,288,2009,10,15,3,Thursday,31.75555556,27.01435185,24.15555556,84.44444444,21.69806634,0,0,21.05556,31.39167,8.477083,32.13144,9.272559,0.5575,0
16/10/2009,289,2009,10,16,4,Friday,32.04444444,27.79114583,24.03333333,80.49270833,21.58682478,0,0,26.23056,36.79583,15.28264,32.65833,13.39849,0.6643056,0.2
17/10/2009,290,2009,10,17,5,Saturday,33.04444444,28.96157407,25.48888889,73.975,21.14972745,1,0,22.0625,30.2125,23.81111,28.0072,13.91005,0.4013194,0
18/10/2009,291,2009,10,18,6,Sunday,32.73333333,28.86018518,25.8,75.74537037,21.53666649,0,0,22.70139,29.5,25.5757,26.77509,12.53674,0.3513889,0
19/10/2009,292,2009,10,19,0,Monday,33.22222222,29.18888889,25.18888889,73.98981482,21.41701807,0,0,31.63194,42.6,28.04792,31.86014,11.25105,0.50625,0
20/10/2009,293,2009,10,20,1,Tuesday,32.96666667,29.3712963,26.17777778,74.08611111,21.65827863,0,0,22.08333,31.68333,18.62431,26.57955,13.44369,0.364375,0
21/10/2009,294,2009,10,21,2,Wednesday,31.65555556,28.61111111,25.45555556,77.43611111,21.72045894,0,0,24.45139,33.60695,20.57431,28.75993,14.12071,0.4277083,0
22/10/2009,295,2009,10,22,3,Thursday,32.15555556,28.6837963,25.87777778,79.64074074,22.42756836,0,0,32.05695,43.73426,16.30833,28.93506,12.91856,0.5923611,0
23/10/2009,296,2009,10,23,4,Friday,32.72222222,28.23657407,25.55555556,78.39074074,21.54278174,0,0,31.41805,46.09838,17.27986,32.21828,10.04697,0.5463194,0
24/10/2009,297,2009,10,24,5,Saturday,32.8375,28.9140625,25.425,74.978125,21.38115323,0,0,35.125,51.225,23.58055,31.91629,11.76979,0.6405556,0
25/10/2009,298,2009,10,25,6,Sunday,31.2125,27.93645833,25.5375,80.08020833,21.64816111,0,0,29.01667,39.94584,25.95417,29.80795,14.89755,0.5729167,0.5
26/10/2009,299,2009,10,26,0,Monday,32.91111111,28.57314815,24.98888889,75.62407407,21.16831104,0,0,23.44861,32.3,18.8375,29.51705,12.79562,0.5306945,0
27/10/2009,300,2009,10,27,1,Tuesday,30.96666667,27.8125,24.83333333,79.60277778,21.37321523,0,0,25.49306,34.71667,13.80417,35.17576,12.23514,0.4802083,15.5
28/10/2009,301,2009,10,28,2,Wednesday,30.77777778,26.96574074,24.88888889,85.72407407,21.96776802,0,0,29.95833,39.54722,7.080555,35.10483,8.351136,0.6547917,30.1
29/10/2009,302,2009,10,29,3,Thursday,31.71111111,27.52962963,24.36666667,80.6462963,21.31932913,0,0,25.675,36.14305,22.38056,28.80909,6.96043,0.5883334,0
30/10/2009,303,2009,10,30,4,Friday,31.43333333,27.34537037,24.25555556,82.07685185,21.47845753,0,0,19.1875,28.2125,20.8618,33.02652,9.730524,0.5083333,38.4
31/10/2009,304,2009,10,31,5,Saturday,31.44444444,26.3662037,23.08888889,86.86111111,21.53199148,0,0,10.425,18.27269,24.10833,22.64091,4.046362,0.5665278,2
1/11/2009,305,2009,11,1,6,Sunday,32.78,27.88333333,24.72,77.71296296,20.94710588,0,0,12.67361,19.49491,24.91111,20.87588,5.235532,0.42875,0
2/11/2009,306,2009,11,2,0,Monday,33.42,27.39291667,24.45,81.52083333,21.38891539,0,0,16.40556,25.07917,18.7,26.39157,4.817611,0.3734722,4.2
